order_id,customer_id,order_date
1248,752,2020-05-23
1249,791,2020-10-24
1250,366,2021-06-02
1251,908,2021-09-30
1252,524,2020-09-07
1253,930,2020-08-12
1254,904,2021-04-21
1255,120,2022-04-04
1256,283,2020-06-29
1257,561,2021-10-08
1258,200,2020-11-30
1259,240,2021-02-19
1260,695,2021-01-25
1261,609,2021-06-29
1262,357,2021-01-18
1263,851,2020-07-05
1264,600,2022-02-01
1265,406,2022-06-13
1266,511,2020-02-16
1267,515,2021-10-01
1268,265,2021-06-22
1269,267,2020-02-21
1270,262,2020-06-09
1271,295,2021-12-01
1272,935,2022-02-02
1273,613,2022-03-25
1274,450,2020-04-05
1275,630,2021-10-09
1276,572,2021-11-20
1277,677,2022-03-18
1278,902,2020-07-12
1279,262,2020-09-18
1280,39,2021-09-05
1281,676,2021-10-29
1282,89,2022-07-23
1283,946,2021-07-11
1284,720,2021-10-25
1285,341,2020-09-25
1286,371,2021-10-11
1287,266,2020-06-06
1288,133,2020-06-06
1289,946,2020-01-14
1290,25,2021-08-22
1291,607,2022-03-03
1292,387,2021-10-11
1293,852,2020-03-09
1294,900,2021-02-25
1295,590,2021-03-16
1296,268,2021-12-16
1297,398,2020-12-08
1298,485,2020-07-07
1299,82,2021-10-26
1300,155,2021-09-05
1301,967,2020-04-14
1302,688,2021-05-03
1303,611,2020-06-29
1304,534,2021-07-19
1305,917,2022-05-16
1306,683,2022-07-31
1307,891,2021-11-04
1308,442,2021-10-15
1309,146,2021-04-26
1310,614,2021-03-31
1311,986,2021-06-08
1312,245,2020-07-20
1313,470,2021-03-06
1314,184,2020-10-12
1315,613,2020-09-25
1316,197,2021-11-26
1317,112,2020-02-18
1318,227,2020-09-03
1319,780,2022-03-14
1320,995,2020-02-04
1321,98,2020-02-28
1322,239,2021-12-01
1323,404,2021-10-03
1324,881,2021-10-19
1325,12,2020-06-20
1326,994,2022-01-22
1327,538,2021-03-15
1328,98,2020-01-10
1329,352,2021-03-15
1330,302,2022-01-31
1331,775,2021-10-18
1332,602,2022-04-15
1333,857,2021-11-12
1334,494,2021-04-15
1335,551,2022-03-26
1336,52,2021-12-25
1337,17,2020-03-29
1338,920,2020-08-13
1339,731,2021-05-22
1340,772,2022-04-06
1341,859,2020-08-01
1342,431,2022-03-15
1343,635,2022-01-18
1344,414,2020-09-25
1345,771,2020-01-27
1346,646,2020-01-03
1347,378,2022-02-01
1348,968,2022-03-01
1349,784,2021-07-12
1350,847,2022-05-01
1351,420,2020-09-06
1352,181,2020-01-19
1353,360,2020-02-04
1354,887,2020-04-05
1355,264,2020-07-14
1356,692,2020-01-01
1357,359,2021-10-29
1358,762,2020-02-18
1359,948,2021-05-09
1360,926,2021-12-27
1361,696,2021-05-15
1362,626,2022-06-18
1363,396,2022-02-03
1364,452,2020-01-12
1365,718,2021-09-16
1366,891,2021-12-29
1367,312,2020-06-05
1368,601,2020-10-23
1369,508,2020-07-20
1370,253,2022-02-09
1371,505,2021-04-07
1372,837,2021-07-25
1373,118,2022-02-17
1374,372,2021-01-23
1375,471,2021-12-14
1376,186,2020-12-31
1377,350,2020-05-07
1378,615,2020-03-31
1379,908,2021-09-11
1380,719,2020-09-10
1381,595,2020-09-21
1382,986,2020-10-20
1383,237,2020-08-14
1384,4,2022-01-28
1385,166,2020-04-12
1386,392,2022-05-09
1387,798,2022-01-22
1388,79,2021-03-18
1389,780,2020-09-02
1390,970,2020-10-02
1391,524,2022-03-14
1392,785,2021-02-24
1393,61,2021-09-28
1394,636,2020-11-26
1395,104,2020-11-01
1396,704,2021-10-20
1397,700,2020-09-17
1398,130,2021-04-17
1399,915,2022-03-28
1400,694,2020-09-26
1401,285,2021-03-11
1402,449,2021-02-04
1403,854,2021-03-15
1404,729,2020-04-14
1405,586,2021-12-16
1406,905,2020-03-02
1407,979,2020-12-20
1408,396,2020-09-30
1409,477,2021-12-11
1410,374,2021-06-20
1411,948,2021-08-28
1412,850,2020-08-09
1413,440,2021-08-01
1414,16,2020-07-22
1415,132,2020-02-16
1416,107,2020-06-17
1417,473,2021-12-22
1418,214,2020-06-16
1419,285,2021-05-26
1420,827,2022-02-16
1421,726,2020-12-29
1422,591,2020-10-09
1423,880,2022-02-27
1424,834,2021-09-10
1425,845,2020-11-18
1426,268,2020-02-22
1427,282,2022-03-18
1428,360,2022-05-01
1429,780,2021-03-23
1430,859,2021-01-07
1431,750,2021-10-09
1432,419,2021-06-27
1433,898,2020-04-06
1434,657,2020-07-15
1435,258,2020-06-04
1436,529,2020-06-01
1437,546,2022-04-03
1438,34,2021-10-10
1439,173,2021-07-10
1440,487,2022-04-01
1441,809,2021-12-31
1442,329,2021-07-04
1443,206,2020-06-04
1444,107,2020-08-14
1445,596,2020-02-13
1446,755,2022-01-21
1447,417,2021-06-04
1448,920,2021-11-11
1449,325,2021-09-24
1450,416,2021-05-08
1451,663,2020-10-15
1452,65,2021-03-24
1453,742,2021-12-22
1454,288,2021-12-17
1455,80,2021-06-12
1456,84,2020-04-27
1457,784,2022-01-30
1458,820,2020-11-27
1459,506,2021-08-14
1460,397,2020-08-08
1461,686,2021-07-17
1462,11,2021-03-24
1463,501,2022-05-28
1464,618,2022-01-02
1465,849,2022-07-21
1466,71,2020-03-01
1467,22,2021-06-14
1468,735,2021-12-22
1469,708,2020-06-02
1470,337,2021-07-06
1471,321,2022-07-10
1472,130,2022-02-11
1473,819,2022-06-25
1474,865,2020-04-07
1475,364,2020-03-27
1476,467,2020-08-13
1477,339,2021-01-01
1478,698,2020-07-29
1479,407,2021-11-06
1480,784,2022-01-22
1481,912,2021-08-19
1482,541,2022-06-20
1483,328,2020-11-10
1484,284,2021-09-03
1485,217,2021-03-07
1486,314,2021-04-06
1487,827,2021-05-03
1488,217,2020-04-13
1489,973,2021-02-18
1490,270,2021-01-30
1491,915,2020-01-09
1492,79,2020-05-01
1493,975,2020-01-27
1494,789,2020-04-14
1495,584,2020-04-05
1496,696,2021-07-16
1497,301,2020-08-17
1498,236,2020-01-20
1499,246,2021-03-15
1500,92,2020-09-09
1501,45,2022-03-10
1502,784,2020-10-20
1503,600,2021-10-13
1504,972,2020-12-01
1505,590,2022-07-29
1506,511,2020-11-05
1507,414,2020-05-12
1508,608,2021-04-28
1509,111,2020-08-30
1510,723,2022-07-02
1511,645,2021-05-07
1512,541,2021-06-21
1513,706,2021-01-13
1514,50,2021-08-11
1515,946,2022-02-07
1516,344,2022-05-14
1517,570,2022-01-09
1518,721,2021-03-01
1519,42,2020-12-26
1520,475,2020-03-24
1521,753,2021-09-27
1522,195,2020-04-09
1523,944,2020-12-15
1524,274,2021-05-05
1525,21,2021-12-28
1526,679,2022-03-04
1527,321,2020-07-31
1528,647,2022-06-10
1529,237,2021-03-04
1530,663,2020-11-24
1531,80,2020-02-08
1532,75,2021-04-15
1533,163,2020-08-19
1534,681,2020-11-02
1535,679,2021-10-17
1536,662,2021-05-26
1537,803,2022-06-19
1538,374,2021-12-16
1539,161,2020-10-09
1540,427,2020-03-16
1541,384,2022-03-05
1542,301,2022-03-07
1543,612,2022-06-15
1544,810,2020-11-21
1545,762,2020-02-27
1546,872,2021-05-01
1547,924,2021-06-09
1548,764,2022-03-01
1549,305,2022-02-02
1550,384,2020-09-08
1551,651,2020-11-13
1552,325,2021-08-25
1553,274,2021-07-28
1554,772,2021-10-07
1555,614,2022-04-30
1556,607,2022-03-23
1557,472,2021-01-01
1558,286,2020-08-08
1559,615,2021-08-02
1560,636,2020-01-24
1561,159,2022-06-24
1562,204,2021-03-11
1563,451,2021-06-01
1564,478,2020-08-06
1565,317,2021-06-29
1566,648,2020-05-09
1567,692,2020-03-04
1568,245,2021-04-25
1569,586,2020-03-25
1570,472,2021-05-20
1571,961,2021-12-02
1572,402,2021-05-10
1573,681,2020-12-13
1574,244,2022-01-16
1575,534,2020-07-23
1576,607,2020-10-14
1577,923,2020-08-25
1578,144,2021-04-20
1579,753,2021-01-22
1580,786,2020-08-31
1581,267,2021-08-19
1582,658,2021-01-29
1583,132,2020-06-28
1584,1000,2020-03-14
1585,586,2020-05-21
1586,798,2020-11-12
1587,196,2021-09-08
1588,456,2022-04-29
1589,465,2021-03-18
1590,227,2020-10-28
1591,645,2020-06-02
1592,446,2022-06-18
1593,859,2021-03-24
1594,101,2022-01-28
1595,135,2021-12-19
1596,33,2020-09-01
1597,82,2022-02-21
1598,632,2020-08-03
1599,375,2020-09-28
1600,758,2021-06-01
1601,294,2022-04-02
1602,632,2021-05-27
1603,284,2022-01-13
1604,52,2021-12-12
1605,591,2020-12-03
1606,956,2022-03-11
1607,599,2020-02-28
1608,608,2021-06-25
1609,9,2022-07-16
1610,313,2021-04-08
1611,798,2021-12-16
1612,669,2021-02-19
1613,992,2020-10-01
1614,419,2020-04-17
1615,187,2020-04-12
1616,896,2021-04-15
1617,895,2020-11-23
1618,978,2022-01-26
1619,477,2021-04-28
1620,112,2021-12-03
1621,657,2021-06-15
1622,969,2020-11-21
1623,572,2021-11-20
1624,248,2020-07-11
1625,8,2021-05-06
1626,909,2021-01-20
1627,289,2022-03-29
1628,725,2021-11-24
1629,748,2021-07-26
1630,76,2021-07-24
1631,222,2022-06-03
1632,41,2021-11-28
1633,1,2021-10-20
1634,213,2020-06-18
1635,110,2022-02-13
1636,605,2020-08-16
1637,206,2020-06-20
1638,166,2022-01-23
1639,432,2022-07-17
1640,574,2022-04-23
1641,104,2020-08-03
1642,947,2021-09-27
1643,581,2022-03-03
1644,495,2020-02-20
1645,973,2021-01-27
1646,698,2020-04-27
1647,888,2021-08-18
1648,998,2020-09-15
1649,133,2021-05-13
1650,618,2020-01-29
1651,549,2020-02-08
1652,337,2020-09-05
1653,467,2021-03-06
1654,166,2022-03-22
1655,735,2022-05-15
1656,374,2022-06-03
1657,495,2020-01-14
1658,292,2020-10-28
1659,945,2021-06-29
1660,641,2022-02-17
1661,562,2022-06-02
1662,186,2022-05-05
1663,266,2022-06-12
1664,51,2022-04-25
1665,738,2021-01-06
1666,177,2021-05-09
1667,525,2022-03-09
1668,711,2020-03-05
1669,637,2020-12-29
1670,500,2020-07-18
1671,933,2020-11-19
1672,100,2021-09-30
1673,359,2021-01-01
1674,37,2020-05-08
1675,287,2022-05-13
1676,627,2021-01-27
1677,148,2020-11-19
1678,423,2021-06-07
1679,429,2021-02-11
1680,36,2021-06-16
1681,783,2022-02-08
1682,30,2021-12-11
1683,948,2020-08-26
1684,61,2020-11-20
1685,338,2020-06-19
1686,836,2020-12-21
1687,798,2020-05-04
1688,156,2020-08-27
1689,132,2020-10-05
1690,34,2020-06-07
1691,758,2020-02-08
1692,436,2020-11-27
1693,887,2022-03-31
1694,412,2022-05-16
1695,229,2021-05-18
1696,57,2021-12-08
1697,278,2021-01-04
1698,680,2021-05-05
1699,747,2020-07-11
1700,331,2020-01-07
1701,542,2021-06-29
1702,242,2020-10-12
1703,926,2020-12-07
1704,958,2020-01-15
1705,571,2022-03-31
1706,793,2021-08-21
1707,115,2020-04-01
1708,273,2020-07-14
1709,449,2022-05-31
1710,869,2022-05-12
1711,995,2020-04-13
1712,636,2021-03-06
1713,14,2020-12-09
1714,770,2020-01-25
1715,764,2020-08-23
1716,259,2021-02-01
1717,835,2021-02-20
1718,148,2020-02-02
1719,501,2020-08-30
1720,763,2021-01-09
1721,461,2021-05-12
1722,671,2022-03-04
1723,552,2022-04-21
1724,470,2020-12-23
1725,590,2020-12-30
1726,946,2021-10-19
1727,283,2021-10-25
1728,372,2020-10-18
1729,141,2021-01-12
1730,242,2022-03-14
1731,961,2021-11-05
1732,258,2020-03-25
1733,421,2021-03-29
1734,779,2022-02-27
1735,875,2022-02-13
1736,289,2022-06-23
1737,511,2022-02-07
1738,285,2022-04-09
1739,699,2022-01-18
1740,707,2021-08-24
1741,733,2020-12-24
1742,66,2020-03-12
1743,206,2021-04-02
1744,340,2021-01-13
1745,560,2022-02-13
1746,594,2020-08-09
1747,421,2021-03-29
1748,200,2022-07-21
1749,310,2021-10-31
1750,711,2020-04-13
1751,650,2021-06-15
1752,528,2021-07-13
1753,787,2021-02-10
1754,158,2020-03-08
1755,694,2020-05-15
1756,957,2021-07-22
1757,555,2020-04-03
1758,467,2020-07-31
1759,643,2022-04-20
1760,798,2021-10-20
1761,402,2021-02-10
1762,36,2020-05-30
1763,889,2021-04-14
1764,276,2021-07-12
1765,913,2020-10-22
1766,536,2021-07-22
1767,653,2020-06-11
1768,356,2021-07-26
1769,878,2021-09-02
1770,697,2021-04-09
1771,707,2022-06-28
1772,789,2021-06-24
1773,132,2020-09-05
1774,82,2021-07-25
1775,941,2020-01-14
1776,39,2021-02-21
1777,43,2021-09-26
1778,971,2021-10-28
1779,550,2020-03-18
1780,363,2020-05-05
1781,553,2021-08-09
1782,880,2021-05-21
1783,796,2021-08-22
1784,645,2020-08-01
1785,436,2021-08-26
1786,407,2021-05-08
1787,678,2021-07-21
1788,804,2021-05-23
1789,543,2020-03-26
1790,776,2022-01-05
1791,985,2021-05-01
1792,601,2021-04-11
1793,240,2021-08-26
1794,912,2022-02-04
1795,395,2021-04-19
1796,148,2020-10-06
1797,846,2020-07-18
1798,1000,2022-06-28
1799,825,2022-02-27
1800,998,2021-04-23
1801,1000,2020-10-18
1802,915,2021-02-23
1803,456,2021-12-10
1804,61,2022-03-16
1805,25,2021-02-10
1806,161,2021-11-04
1807,365,2020-01-19
1808,296,2022-06-15
1809,885,2020-10-14
1810,105,2021-05-07
1811,383,2022-03-09
1812,368,2020-06-22
1813,117,2020-05-10
1814,997,2020-05-29
1815,17,2022-02-25
1816,949,2020-12-02
1817,219,2021-09-03
1818,209,2022-02-19
1819,815,2022-04-20
1820,225,2021-01-15
1821,607,2021-12-01
1822,853,2020-04-09
1823,792,2022-06-24
1824,656,2020-02-01
1825,173,2020-08-24
1826,596,2020-02-19
1827,120,2020-11-15
1828,568,2020-04-17
1829,355,2022-03-26
1830,412,2022-06-15
1831,302,2022-07-30
1832,995,2022-06-11
1833,338,2022-04-02
1834,728,2022-01-02
1835,412,2022-03-17
1836,590,2020-02-06
1837,433,2021-02-18
1838,984,2020-02-03
1839,863,2020-04-09
1840,390,2020-04-15
1841,378,2021-09-22
1842,232,2021-01-17
1843,738,2021-06-22
1844,882,2022-03-25
1845,995,2020-01-19
1846,797,2021-12-29
1847,245,2020-12-10
1848,66,2021-04-07
1849,69,2020-08-08
1850,726,2021-05-13
1851,457,2021-07-07
1852,765,2020-10-02
1853,371,2022-02-09
1854,930,2020-10-25
1855,375,2021-07-15
1856,484,2020-09-07
1857,561,2021-10-31
1858,100,2021-03-25
1859,986,2022-02-28
1860,582,2022-06-05
1861,962,2021-12-22
1862,612,2021-05-18
1863,72,2022-05-07
1864,514,2020-03-19
1865,130,2022-06-08
1866,200,2020-03-27
1867,666,2020-07-26
1868,101,2022-01-24
1869,590,2021-04-11
1870,621,2021-01-30
1871,179,2020-11-06
1872,412,2020-10-07
1873,97,2022-04-17
1874,556,2020-08-23
1875,788,2021-06-02
1876,355,2021-07-27
1877,302,2020-02-11
1878,101,2020-07-07
1879,337,2020-04-17
1880,113,2021-11-18
1881,235,2021-01-31
1882,890,2021-10-14
1883,940,2020-10-28
1884,452,2021-07-03
1885,521,2020-12-04
1886,212,2021-04-02
1887,943,2020-07-19
1888,577,2020-11-05
1889,373,2021-07-06
1890,917,2022-06-23
1891,97,2020-09-13
1892,483,2020-10-15
1893,876,2021-01-31
1894,390,2020-09-01
1895,342,2020-01-21
1896,281,2020-09-06
1897,3,2021-05-16
1898,510,2021-01-05
1899,456,2022-02-22
1900,109,2022-03-02
1901,204,2021-03-22
1902,244,2020-02-24
1903,797,2020-12-30
1904,375,2020-12-09
1905,864,2020-01-10
1906,66,2021-09-13
1907,465,2021-04-27
1908,371,2021-04-25
1909,211,2022-05-23
1910,399,2021-08-05
1911,534,2021-04-20
1912,112,2021-11-06
1913,880,2021-12-24
1914,198,2022-07-23
1915,802,2020-11-17
1916,619,2020-10-16
1917,131,2021-09-05
1918,540,2020-12-19
1919,745,2022-07-18
1920,376,2020-05-11
1921,148,2022-05-04
1922,912,2020-12-23
1923,840,2020-05-02
1924,798,2021-11-21
1925,420,2022-07-18
1926,738,2021-05-30
1927,305,2020-11-29
1928,946,2021-02-22
1929,849,2022-04-27
1930,185,2022-07-28
1931,320,2021-04-26
1932,473,2020-01-31
1933,443,2022-07-26
1934,902,2022-07-13
1935,820,2021-10-11
1936,251,2022-02-18
1937,574,2020-06-02
1938,107,2022-01-22
1939,468,2020-09-09
1940,274,2020-11-09
1941,46,2021-08-08
1942,993,2021-05-23
1943,575,2020-11-14
1944,23,2020-04-06
1945,226,2022-07-06
1946,615,2020-07-22
1947,650,2021-11-06
1948,774,2020-07-03
1949,333,2022-06-08
1950,574,2021-03-04
1951,171,2021-12-07
1952,760,2020-04-06
1953,401,2020-04-02
1954,316,2021-09-04
1955,274,2022-01-30
1956,197,2021-08-09
1957,317,2020-12-21
1958,666,2020-10-12
1959,143,2020-07-08
1960,878,2021-05-06
1961,830,2020-02-11
1962,182,2022-07-22
1963,82,2021-12-04
1964,542,2020-06-06
1965,199,2020-12-19
1966,29,2020-09-10
1967,715,2020-02-05
1968,646,2022-01-16
1969,485,2020-07-27
1970,485,2020-03-25
1971,341,2020-02-03
1972,952,2021-10-05
1973,499,2020-12-17
1974,179,2020-08-25
1975,599,2020-04-10
1976,182,2020-12-10
1977,779,2021-12-03
1978,556,2021-06-21
1979,956,2022-05-07
1980,415,2020-10-20
1981,828,2021-12-15
1982,143,2020-08-12
1983,433,2021-12-08
1984,633,2021-10-01
1985,382,2021-12-04
1986,57,2021-12-26
1987,450,2021-08-12
1988,873,2020-04-06
1989,904,2021-09-10
1990,966,2020-01-06
1991,144,2020-10-04
1992,632,2020-06-17
1993,309,2020-05-21
1994,289,2020-01-28
1995,88,2021-06-30
1996,975,2021-01-19
1997,931,2021-07-21
1998,542,2022-01-31
1999,52,2020-02-14
2000,474,2022-01-13
2001,438,2020-06-25
2002,773,2021-01-02
2003,193,2020-11-03
2004,892,2022-04-07
2005,155,2021-06-13
2006,469,2020-12-18
2007,390,2021-05-19
2008,379,2022-01-06
2009,857,2022-02-18
2010,274,2021-03-02
2011,965,2021-12-11
2012,313,2020-07-29
2013,161,2022-03-12
2014,242,2020-02-21
2015,338,2021-03-12
2016,585,2022-04-17
2017,74,2020-03-22
2018,741,2020-09-23
2019,416,2020-07-23
2020,351,2020-02-11
2021,330,2021-04-10
2022,365,2022-07-16
2023,177,2020-09-16
2024,740,2022-01-14
2025,417,2020-08-14
2026,271,2021-03-02
2027,574,2022-05-12
2028,344,2021-10-08
2029,417,2022-04-12
2030,313,2020-01-05
2031,413,2021-10-06
2032,172,2021-07-29
2033,98,2022-01-18
2034,179,2021-03-24
2035,815,2021-04-28
2036,109,2020-12-08
2037,841,2021-05-02
2038,422,2022-07-14
2039,633,2022-03-01
2040,3,2020-03-28
2041,786,2020-11-01
2042,144,2022-03-05
2043,708,2020-04-28
2044,342,2022-04-04
2045,497,2020-05-19
2046,755,2022-06-17
2047,94,2020-01-13
2048,870,2020-01-03
2049,121,2020-04-01
2050,663,2021-12-17
2051,211,2020-04-27
2052,520,2020-05-01
2053,824,2021-09-25
2054,178,2022-01-15
2055,27,2020-02-05
2056,761,2021-10-02
2057,645,2020-11-13
2058,110,2020-03-18
2059,90,2021-05-26
2060,27,2021-09-05
2061,701,2021-02-06
2062,244,2022-07-20
2063,624,2021-06-06
2064,596,2020-10-02
2065,591,2022-01-18
2066,659,2021-10-29
2067,122,2020-09-22
2068,609,2021-09-16
2069,348,2021-02-26
2070,805,2022-06-09
2071,359,2022-02-19
2072,405,2022-01-21
2073,384,2020-08-18
2074,493,2021-05-12
2075,388,2020-04-12
2076,659,2020-03-10
2077,206,2020-12-08
2078,52,2020-03-03
2079,562,2020-01-13
2080,544,2021-08-01
2081,482,2020-02-29
2082,659,2022-06-15
2083,269,2021-05-12
2084,624,2020-01-25
2085,988,2020-12-28
2086,232,2022-01-03
2087,867,2021-04-21
2088,840,2020-05-12
2089,607,2021-02-06
2090,814,2022-03-24
2091,721,2021-04-21
2092,66,2020-07-18
2093,89,2021-08-07
2094,273,2022-07-01
2095,302,2021-08-21
2096,384,2022-05-24
2097,220,2020-03-20
2098,166,2022-06-14
2099,435,2020-10-03
2100,409,2021-07-14
2101,945,2021-04-14
2102,205,2021-08-22
2103,5,2021-04-26
2104,948,2020-11-18
2105,175,2021-07-14
2106,41,2021-12-31
2107,911,2020-05-19
2108,242,2020-06-01
2109,395,2021-02-03
2110,412,2022-05-29
2111,335,2021-10-27
2112,871,2022-06-14
2113,398,2022-06-20
2114,517,2021-06-18
2115,727,2020-11-06
2116,272,2022-03-30
2117,30,2020-06-11
2118,975,2020-06-06
2119,171,2020-05-20
2120,666,2020-10-27
2121,204,2022-04-06
2122,480,2022-06-11
2123,220,2020-10-03
2124,535,2020-11-15
2125,111,2022-07-31
2126,812,2020-12-19
2127,469,2021-08-10
2128,696,2022-03-25
2129,766,2020-12-16
2130,131,2020-04-20
2131,666,2022-01-30
2132,638,2020-09-24
2133,121,2022-05-13
2134,641,2022-03-13
2135,352,2020-10-24
2136,185,2020-05-29
2137,111,2021-12-15
2138,711,2020-04-01
2139,979,2020-03-22
2140,599,2021-05-01
2141,191,2022-04-05
2142,768,2021-01-25
2143,559,2022-06-26
2144,764,2020-07-08
2145,90,2021-01-03
2146,718,2021-04-06
2147,653,2022-05-28
2148,319,2021-10-21
2149,294,2020-09-06
2150,980,2020-01-08
2151,160,2020-11-09
2152,888,2021-10-18
2153,925,2022-04-18
2154,316,2020-06-17
2155,505,2020-07-09
2156,340,2020-07-13
2157,809,2021-06-06
2158,361,2020-10-24
2159,378,2022-07-27
2160,602,2021-02-28
2161,798,2022-07-14
2162,797,2020-03-15
2163,53,2020-11-26
2164,299,2021-11-02
2165,651,2021-08-16
2166,725,2022-05-17
2167,274,2022-07-21
2168,641,2021-04-29
2169,680,2020-03-02
2170,39,2022-04-29
2171,483,2022-05-31
2172,194,2021-04-14
2173,561,2022-07-12
2174,215,2020-10-08
2175,46,2020-07-01
2176,123,2021-04-01
2177,690,2022-02-01
2178,535,2021-01-02
2179,232,2021-04-02
2180,511,2022-06-26
2181,349,2020-06-25
2182,322,2021-08-27
2183,342,2022-02-23
2184,835,2020-08-28
2185,545,2020-07-19
2186,435,2021-02-21
2187,327,2021-09-27
2188,615,2021-11-19
2189,932,2021-02-02
2190,485,2021-11-11
2191,152,2020-11-17
2192,123,2021-11-17
2193,83,2020-08-11
2194,103,2022-03-01
2195,90,2020-07-11
2196,751,2021-12-17
2197,80,2020-06-17
2198,114,2022-01-30
2199,156,2021-05-26
2200,854,2021-03-24
2201,514,2020-06-08
2202,266,2020-03-01
2203,116,2021-01-17
2204,850,2020-10-11
2205,396,2020-05-04
2206,65,2021-05-19
2207,248,2021-11-28
2208,836,2020-03-24
2209,506,2020-04-06
2210,190,2020-04-16
2211,55,2020-10-26
2212,293,2021-05-18
2213,469,2021-08-03
2214,127,2021-05-13
2215,20,2021-12-22
2216,710,2020-04-03
2217,725,2021-05-01
2218,638,2021-06-22
2219,703,2021-12-30
2220,197,2021-03-11
2221,170,2022-05-02
2222,209,2020-10-30
2223,657,2022-04-05
2224,186,2020-02-11
2225,646,2021-03-31
2226,97,2020-08-14
2227,279,2021-02-16
2228,132,2021-11-03
2229,393,2021-05-12
2230,831,2021-05-01
2231,861,2021-10-14
2232,170,2021-08-23
2233,843,2020-04-20
2234,103,2021-05-09
2235,605,2020-07-18
2236,96,2021-04-02
2237,109,2020-10-22
2238,908,2020-10-28
2239,931,2020-06-10
2240,92,2020-04-04
2241,818,2020-03-01
2242,584,2022-07-19
2243,424,2021-03-26
2244,871,2020-06-06
2245,888,2022-06-07
2246,59,2020-06-16
2247,6,2022-04-11
2248,74,2021-10-24
2249,857,2022-01-09
2250,141,2020-02-23
2251,745,2021-12-05
2252,226,2020-01-27
2253,828,2020-03-09
2254,719,2021-05-16
2255,528,2020-02-13
2256,5,2021-03-07
2257,919,2020-05-17
2258,693,2021-08-05
2259,67,2022-07-14
2260,840,2020-01-06
2261,366,2021-05-28
2262,329,2022-06-11
2263,262,2021-08-21
2264,552,2020-01-27
2265,336,2022-05-11
2266,848,2021-10-07
2267,810,2021-02-04
2268,986,2022-07-11
2269,663,2020-10-27
2270,474,2020-10-09
2271,218,2020-03-19
2272,916,2022-05-06
2273,831,2021-10-10
2274,798,2022-02-26
2275,778,2022-06-06
2276,396,2020-11-11
2277,894,2020-03-16
2278,100,2020-06-23
2279,539,2022-02-28
2280,872,2021-03-26
2281,256,2020-07-08
2282,723,2020-02-27
2283,585,2021-02-14
2284,256,2020-02-23
2285,642,2021-01-03
2286,868,2021-03-28
2287,627,2020-05-01
2288,242,2022-07-07
2289,687,2020-12-04
2290,312,2021-11-09
2291,523,2021-03-25
2292,715,2021-10-06
2293,281,2020-05-05
2294,512,2020-08-19
2295,352,2021-02-07
2296,44,2022-05-09
2297,988,2021-01-26
2298,654,2021-01-03
2299,975,2021-01-08
2300,56,2021-04-22
2301,6,2022-05-16
2302,408,2022-05-06
2303,43,2022-04-05
2304,616,2021-04-05
2305,50,2020-11-21
2306,358,2021-07-10
2307,871,2020-01-14
2308,588,2021-05-11
2309,886,2021-02-26
2310,953,2020-07-26
2311,428,2020-01-01
2312,153,2020-04-23
2313,338,2021-03-11
2314,534,2021-12-09
2315,991,2020-02-15
2316,147,2021-10-24
2317,64,2022-03-09
2318,346,2021-05-24
2319,542,2021-06-28
2320,294,2021-09-23
2321,946,2021-08-30
2322,169,2020-02-15
2323,498,2020-04-10
2324,363,2022-06-18
2325,224,2021-12-01
2326,104,2022-07-20
2327,268,2020-01-20
2328,313,2021-09-02
2329,448,2021-10-19
2330,143,2020-08-24
2331,289,2020-09-16
2332,194,2021-12-01
2333,122,2021-04-01
2334,374,2020-03-06
2335,834,2021-10-17
2336,37,2022-05-23
2337,763,2020-09-21
2338,26,2021-01-11
2339,973,2020-11-04
2340,73,2022-07-07
2341,51,2020-01-11
2342,525,2020-02-14
2343,921,2020-05-20
2344,148,2020-01-04
2345,708,2020-10-05
2346,395,2021-10-14
2347,520,2021-10-27
2348,949,2021-11-24
2349,93,2020-03-31
2350,527,2021-07-06
2351,457,2020-06-18
2352,47,2021-10-02
2353,228,2021-11-26
2354,36,2020-02-29
2355,210,2022-01-12
2356,152,2020-06-29
2357,62,2020-06-04
2358,630,2021-07-06
2359,182,2021-04-29
2360,525,2021-12-26
2361,430,2020-01-22
2362,520,2021-03-30
2363,507,2020-03-17
2364,432,2021-10-09
2365,111,2020-05-11
2366,680,2021-05-19
2367,863,2020-01-28
2368,660,2021-11-28
2369,235,2020-08-29
2370,878,2021-05-12
2371,947,2020-12-10
2372,578,2020-06-26
2373,940,2020-06-23
2374,595,2021-12-14
2375,463,2021-05-07
2376,90,2020-02-06
2377,102,2021-06-04
2378,377,2021-01-28
2379,185,2021-04-28
2380,585,2021-01-20
2381,691,2021-11-09
2382,35,2021-02-08
2383,987,2020-02-15
2384,524,2022-05-07
2385,621,2020-06-21
2386,140,2021-08-24
2387,361,2020-11-16
2388,421,2020-04-13
2389,895,2020-11-10
2390,178,2020-11-22
2391,973,2021-09-07
2392,978,2022-01-24
2393,224,2021-06-13
2394,971,2022-02-18
2395,817,2020-01-18
2396,587,2022-03-16
2397,140,2021-08-29
2398,606,2020-07-04
2399,547,2022-05-31
2400,715,2021-12-14
2401,461,2022-02-19
2402,754,2022-07-02
2403,296,2021-09-30
2404,369,2022-03-15
2405,523,2021-11-03
2406,771,2021-01-18
2407,378,2022-06-18
2408,76,2021-05-20
2409,943,2022-06-05
2410,52,2020-04-27
2411,501,2020-08-27
2412,938,2021-11-08
